age,gender_M,in_state,race_Asian,race_White,race_Hispanic,race_Black,race_Other,sat_math,sat_ebrw,act_composite,gpa,extracurriculars_count,first_gen,legacy,athlete,admit
18,0,0,0,0,1,0,0,770,764,33,4.0,2,0,0,0,0
18,0,0,1,0,0,0,0,790,745,34,3.94,2,0,0,0,0
18,1,1,0,0,1,0,0,762,742,34,3.86,3,0,0,0,0
17,1,0,0,0,1,0,0,743,763,34,3.76,1,1,0,0,0
18,1,0,0,0,0,1,0,786,758,34,3.89,4,0,0,0,0
18,0,0,1,0,0,0,0,740,759,35,4.0,5,0,0,0,0
18,0,1,0,1,0,0,0,776,767,35,3.88,4,1,0,0,1
18,0,0,0,1,0,0,0,741,766,34,3.92,5,0,0,0,0
18,0,0,0,0,1,0,0,764,747,34,3.89,3,1,0,0,0
18,0,0,1,0,0,0,0,743,741,34,3.94,5,0,0,1,1
18,0,0,0,0,0,0,1,776,760,34,3.89,5,1,0,0,0
18,1,0,1,0,0,0,0,752,746,35,3.95,4,0,0,0,0
18,0,0,0,1,0,0,0,768,740,34,3.95,1,0,0,0,1
18,0,0,0,1,0,0,0,787,748,34,4.0,3,0,0,0,0
18,1,0,0,0,1,0,0,776,767,34,3.97,5,0,0,0,0
18,1,0,0,1,0,0,0,798,760,35,3.97,0,0,0,0,0
18,0,0,0,1,0,0,0,783,767,34,3.9,3,0,0,0,0
18,0,0,0,0,0,1,0,775,750,34,4.0,4,0,0,0,0
18,1,0,0,0,0,0,1,764,762,34,3.91,0,0,0,0,0
19,0,0,0,0,0,0,1,758,751,34,3.49,2,0,0,0,0
18,0,0,1,0,0,0,0,790,749,35,3.92,3,0,0,0,0
18,1,0,0,1,0,0,0,782,740,33,4.0,5,1,0,0,1
18,1,0,1,0,0,0,0,762,740,34,4.0,4,1,0,0,1
17,1,0,0,0,1,0,0,781,769,33,4.0,4,0,0,0,0
18,0,0,0,1,0,0,0,766,745,35,3.75,5,0,0,0,0
19,0,0,0,1,0,0,0,787,765,33,3.92,5,0,0,0,0
18,1,0,0,0,0,1,0,745,755,34,4.0,1,0,0,0,0
18,1,0,1,0,0,0,0,779,765,35,3.85,4,0,0,0,1
18,1,0,0,1,0,0,0,794,748,35,4.0,4,0,0,0,0
18,0,0,1,0,0,0,0,746,742,33,4.0,5,0,0,0,0
18,0,0,0,0,0,1,0,775,755,34,4.0,5,0,0,0,0
18,0,0,0,0,0,1,0,786,765,33,3.88,3,1,0,0,0
18,1,1,0,1,0,0,0,770,742,35,3.9,5,0,0,0,0
17,1,1,1,0,0,0,0,779,768,35,3.92,1,0,0,0,0
18,0,0,0,0,1,0,0,759,747,34,4.0,3,0,0,0,1
18,1,0,0,0,1,0,0,752,764,33,4.0,3,0,0,0,0
18,1,0,0,0,0,0,1,782,765,34,3.95,2,0,0,0,0
18,1,0,1,0,0,0,0,747,744,34,3.94,2,0,0,0,0
18,1,0,1,0,0,0,0,748,752,35,3.92,2,1,1,0,1
18,0,0,0,1,0,0,0,779,754,35,4.0,0,0,0,0,0
18,0,0,1,0,0,0,0,793,743,34,4.0,3,0,0,0,0
18,1,0,1,0,0,0,0,782,754,35,4.0,4,0,0,0,1
18,1,1,1,0,0,0,0,770,743,34,3.83,3,0,0,0,1
18,1,0,0,1,0,0,0,788,745,34,3.93,5,0,1,0,0
18,0,1,0,1,0,0,0,790,749,33,4.0,4,0,0,0,0
18,1,0,0,0,0,0,1,780,742,33,3.98,0,0,0,0,0
18,1,0,0,1,0,0,0,773,757,34,3.93,1,0,0,0,0
18,1,0,0,0,1,0,0,746,763,33,3.93,0,0,0,0,0
18,0,0,1,0,0,0,0,779,768,35,4.0,0,0,0,0,0
18,1,0,1,0,0,0,0,779,745,34,3.9,4,1,0,0,0
18,0,0,1,0,0,0,0,754,743,35,4.0,3,1,0,0,0
18,0,0,0,0,0,1,0,748,745,34,3.71,4,0,0,0,0
18,1,1,1,0,0,0,0,768,768,34,4.0,4,0,0,0,0
18,1,0,0,0,0,0,1,773,750,33,3.99,5,1,0,0,0
18,1,1,0,1,0,0,0,755,761,33,4.0,3,0,0,0,0
18,0,1,0,1,0,0,0,740,745,33,3.73,3,0,0,0,0
18,1,0,0,0,0,1,0,762,751,33,3.89,2,0,0,0,1
18,1,0,0,0,0,0,1,779,761,35,4.0,2,1,0,0,0
18,0,0,0,1,0,0,0,761,746,34,3.87,4,0,0,0,0
18,0,0,0,1,0,0,0,749,747,34,3.95,4,0,0,0,0
18,0,0,0,1,0,0,0,767,748,34,4.0,0,0,0,0,0
18,0,0,1,0,0,0,0,779,759,34,3.89,3,0,0,0,1
18,1,0,0,0,1,0,0,765,749,35,4.0,5,0,0,0,0
18,0,0,0,0,0,0,1,754,743,33,4.0,0,0,0,0,0
18,1,0,0,1,0,0,0,767,758,35,3.85,5,1,0,0,1
18,0,0,0,1,0,0,0,767,748,35,3.88,4,0,0,0,0
18,1,0,0,0,0,0,1,788,741,34,3.99,4,0,0,0,0
18,0,0,0,0,1,0,0,747,743,33,3.87,3,0,0,0,1
18,1,0,0,1,0,0,0,783,745,33,4.0,1,0,0,0,0
18,1,0,1,0,0,0,0,798,754,35,3.96,2,0,0,0,0
18,1,0,0,0,0,1,0,751,741,34,4.0,3,0,0,0,0
18,1,0,0,0,0,0,1,754,767,34,4.0,3,0,0,0,0
18,1,0,0,1,0,0,0,764,755,34,4.0,5,1,0,0,1
18,1,0,0,1,0,0,0,794,745,35,3.98,4,0,0,0,0
17,1,0,1,0,0,0,0,765,766,35,4.0,0,0,0,0,0
17,0,0,0,0,0,0,1,755,749,33,3.78,4,0,0,0,0
18,1,0,1,0,0,0,0,799,756,35,4.0,4,0,0,0,0
18,0,1,0,1,0,0,0,759,760,33,4.0,3,0,0,0,0
18,1,0,0,1,0,0,0,760,765,34,3.79,4,1,0,0,0
18,1,0,1,0,0,0,0,792,759,35,3.78,1,1,0,0,0
17,0,0,0,0,0,1,0,755,757,34,4.0,0,0,0,0,0
18,1,0,0,0,0,1,0,782,757,35,3.93,3,0,0,0,0
18,1,1,1,0,0,0,0,797,751,34,3.63,5,0,0,0,1
18,1,0,1,0,0,0,0,751,756,34,4.0,2,1,0,0,0
18,0,1,0,1,0,0,0,770,745,34,3.94,3,0,0,0,0
18,0,1,0,0,0,0,1,747,749,34,3.66,4,0,0,0,0
18,1,1,0,1,0,0,0,763,760,34,4.0,5,0,0,0,0
18,0,1,0,0,0,1,0,764,768,34,4.0,0,0,1,0,0
19,1,1,0,1,0,0,0,777,758,34,4.0,5,0,0,0,1
18,1,1,0,0,1,0,0,757,741,33,4.0,1,0,0,0,0
19,0,0,0,1,0,0,0,795,762,33,3.92,5,1,1,0,1
18,1,0,0,1,0,0,0,770,763,35,3.93,0,1,0,0,0
18,1,1,0,0,0,0,1,745,746,34,4.0,2,0,0,0,0
18,0,0,0,0,0,1,0,755,768,34,3.85,1,0,0,0,0
18,1,1,1,0,0,0,0,774,763,34,4.0,2,1,0,0,1
18,0,0,0,1,0,0,0,762,753,33,4.0,3,0,0,0,0
18,0,1,0,0,0,0,1,754,765,34,3.85,2,0,0,0,1
18,1,0,0,0,0,0,1,799,765,34,3.73,4,0,0,0,0
18,1,0,0,1,0,0,0,756,763,33,4.0,4,0,0,0,0
18,0,0,0,1,0,0,0,774,744,33,3.74,4,0,0,0,0
18,0,0,0,1,0,0,0,743,752,33,4.0,3,0,0,0,0
18,0,0,0,1,0,0,0,757,762,35,4.0,4,0,0,0,0
18,1,0,0,0,1,0,0,783,748,33,3.97,2,0,0,0,0
18,0,0,1,0,0,0,0,777,752,34,3.82,2,0,1,0,1
18,1,0,0,1,0,0,0,797,742,33,3.92,1,0,0,0,0
17,0,0,0,1,0,0,0,782,751,34,3.99,4,0,0,0,0
18,1,1,0,0,1,0,0,777,764,34,3.76,2,0,0,0,1
18,1,0,0,1,0,0,0,755,746,34,3.89,3,0,0,0,1
18,0,0,1,0,0,0,0,771,746,35,3.78,4,0,0,0,0
18,0,0,0,1,0,0,0,759,758,34,4.0,4,0,1,0,1
18,0,0,0,1,0,0,0,742,746,34,3.88,5,0,0,0,0
18,1,0,0,0,1,0,0,741,756,35,3.75,0,1,0,0,0
18,1,1,0,0,1,0,0,755,745,35,4.0,1,0,0,0,0
18,1,0,0,0,1,0,0,757,756,34,3.86,2,0,0,0,0
18,0,0,0,1,0,0,0,770,768,35,3.92,2,0,0,0,0
18,1,0,0,1,0,0,0,783,744,34,3.78,2,0,0,0,0
17,0,1,0,1,0,0,0,759,752,33,4.0,5,0,0,0,0
18,1,0,1,0,0,0,0,752,761,34,3.72,2,0,0,0,0
18,1,0,0,1,0,0,0,761,759,35,4.0,1,0,0,0,1
18,1,0,0,1,0,0,0,797,746,34,4.0,4,0,0,0,0
17,0,1,0,0,1,0,0,760,767,33,3.85,2,0,0,0,1
18,1,0,0,1,0,0,0,743,764,34,3.96,5,0,0,0,0
18,1,0,1,0,0,0,0,779,762,35,3.94,5,0,0,0,1
18,1,0,0,0,0,0,1,782,766,34,3.81,3,0,0,0,0
18,1,0,1,0,0,0,0,796,747,33,3.92,2,0,0,0,1
18,0,0,0,0,0,0,1,760,766,34,3.79,4,0,0,0,1
18,1,0,0,1,0,0,0,750,768,35,3.96,5,1,0,0,1
18,1,0,0,1,0,0,0,758,744,33,3.92,5,0,0,0,1
18,1,0,0,0,1,0,0,754,749,35,3.86,3,0,0,0,0
18,0,0,0,0,0,0,1,747,759,35,4.0,5,0,0,0,1
18,0,0,0,0,0,0,1,757,744,34,3.94,2,0,1,0,1
18,1,0,0,1,0,0,0,747,753,33,3.94,4,0,0,0,0
18,1,0,0,1,0,0,0,788,751,33,4.0,0,0,0,0,0
18,1,1,1,0,0,0,0,756,767,34,3.86,5,0,0,0,0
18,0,1,0,1,0,0,0,741,745,34,3.79,2,0,0,0,0
18,1,0,0,0,1,0,0,741,761,34,4.0,4,0,1,0,0
18,1,0,0,0,0,0,1,779,761,35,3.92,1,0,0,0,0
18,1,0,1,0,0,0,0,775,768,34,4.0,4,0,0,0,1
18,0,0,0,0,0,1,0,771,763,34,4.0,3,1,0,0,0
17,1,0,0,0,0,1,0,755,749,35,4.0,3,0,0,0,0
18,0,0,0,1,0,0,0,787,755,33,3.72,1,0,0,0,0
18,1,1,0,1,0,0,0,786,743,33,3.87,5,0,0,0,0
18,1,1,0,0,0,0,1,778,742,34,3.78,2,0,0,0,0
18,0,0,0,1,0,0,0,760,751,34,4.0,3,0,0,0,0
18,0,0,1,0,0,0,0,782,747,34,3.98,3,0,0,0,0
18,1,0,0,0,0,1,0,749,749,35,4.0,5,0,0,0,0
18,0,0,0,0,0,0,1,754,755,34,3.93,2,0,0,0,1
18,0,0,0,1,0,0,0,749,759,34,4.0,1,0,0,0,0
18,0,0,0,0,0,0,1,744,767,34,3.9,0,0,0,0,0
18,1,0,0,1,0,0,0,799,750,35,4.0,0,0,0,0,1
18,0,1,1,0,0,0,0,787,751,35,4.0,2,0,0,0,0
17,1,1,1,0,0,0,0,763,758,34,3.81,2,0,0,0,0
18,0,1,0,1,0,0,0,780,764,33,3.75,2,0,0,0,0
18,0,0,0,1,0,0,0,772,751,33,4.0,4,0,0,0,1
18,1,0,0,1,0,0,0,755,742,34,3.84,4,1,0,0,0
18,1,0,0,0,0,0,1,774,746,33,4.0,5,0,0,0,0
18,0,0,0,1,0,0,0,776,766,35,3.83,4,0,0,0,1
18,0,0,0,0,1,0,0,767,767,33,3.88,5,0,0,0,1
18,0,0,0,0,0,1,0,784,758,35,3.92,1,0,0,0,0
18,0,0,0,0,0,1,0,751,742,34,4.0,5,0,0,1,1
18,1,0,0,0,1,0,0,783,767,34,4.0,1,0,0,0,1
18,1,0,0,0,0,0,1,740,755,33,3.74,2,0,0,0,0
18,0,0,0,1,0,0,0,771,743,34,4.0,3,0,0,0,0
18,0,0,0,0,0,0,1,780,742,33,3.75,5,0,0,0,0
18,0,0,0,1,0,0,0,783,767,33,4.0,3,1,0,0,1
18,1,0,0,1,0,0,0,741,741,33,3.99,5,0,0,0,1
18,0,0,1,0,0,0,0,793,766,33,4.0,5,1,0,0,0
19,0,0,0,0,1,0,0,760,757,33,4.0,5,0,0,0,0
18,0,1,0,1,0,0,0,748,764,33,3.91,3,0,0,0,0
18,1,0,0,0,0,0,1,795,762,35,3.83,3,0,0,0,0
18,1,0,0,1,0,0,0,741,746,34,3.93,5,0,0,0,0
19,0,0,0,1,0,0,0,774,759,34,3.88,2,0,0,0,0
18,0,0,1,0,0,0,0,762,748,34,3.76,5,0,0,0,0
18,0,0,0,0,1,0,0,771,760,33,3.86,0,0,0,0,1
18,0,0,0,0,0,0,1,794,746,33,3.87,4,0,0,0,0
18,1,0,0,0,0,1,0,755,756,33,3.82,4,0,0,0,0
18,1,0,0,0,1,0,0,778,765,33,3.92,1,0,1,0,1
18,0,0,0,0,0,1,0,757,755,34,3.92,2,0,0,0,1
18,0,1,0,1,0,0,0,742,743,34,3.92,1,0,0,0,0
18,1,0,0,1,0,0,0,773,767,34,3.78,1,0,0,0,0
18,1,1,1,0,0,0,0,756,762,33,3.89,2,0,0,0,0
18,1,0,0,1,0,0,0,756,760,34,4.0,4,0,0,0,0
18,1,0,1,0,0,0,0,778,763,34,4.0,2,0,0,0,0
18,1,0,1,0,0,0,0,758,754,35,4.0,1,0,0,0,1
18,0,0,1,0,0,0,0,748,747,35,3.87,3,0,0,0,1
18,0,0,0,0,0,0,1,740,757,34,3.94,5,0,0,0,0
18,1,0,0,0,0,0,1,775,756,35,4.0,3,1,0,0,0
18,0,0,0,0,1,0,0,771,755,33,4.0,3,0,0,0,0
18,0,0,0,1,0,0,0,753,765,34,3.92,0,0,0,1,1
18,1,0,0,1,0,0,0,786,749,34,3.89,2,0,0,0,0
18,0,0,0,0,1,0,0,762,769,34,4.0,1,0,0,0,0
18,1,0,1,0,0,0,0,752,768,34,3.97,5,0,0,0,1
19,1,0,0,1,0,0,0,797,755,34,3.91,4,1,0,0,0
18,0,0,0,0,0,0,1,761,762,34,4.0,2,1,0,0,0
18,0,0,1,0,0,0,0,776,749,34,3.98,4,0,0,0,1
18,0,0,1,0,0,0,0,775,752,35,3.9,3,1,0,0,0
18,0,0,0,1,0,0,0,784,755,34,3.86,0,0,0,0,0
18,0,0,0,1,0,0,0,778,766,34,3.86,5,0,0,0,1
18,1,0,0,1,0,0,0,740,766,35,4.0,5,0,0,0,1
18,1,0,0,1,0,0,0,763,761,34,3.83,2,0,0,0,0
18,0,1,0,1,0,0,0,776,744,33,3.98,5,0,0,0,0
18,0,0,1,0,0,0,0,794,757,34,4.0,5,0,0,0,0
18,1,0,1,0,0,0,0,765,765,34,3.96,0,0,0,0,0
19,0,0,1,0,0,0,0,767,762,33,3.92,4,0,0,0,0
18,1,0,1,0,0,0,0,797,763,34,4.0,5,0,0,0,0
18,1,0,0,1,0,0,0,788,744,35,4.0,5,0,0,0,0
17,0,0,1,0,0,0,0,781,742,34,3.57,2,0,0,0,0
18,0,0,0,1,0,0,0,794,767,34,4.0,5,0,0,0,1
18,1,0,1,0,0,0,0,775,757,33,4.0,5,0,1,0,0
18,1,0,0,0,1,0,0,788,742,33,4.0,2,0,0,0,1
18,1,0,0,1,0,0,0,762,753,34,4.0,3,1,1,0,1
18,1,0,0,1,0,0,0,749,757,34,4.0,3,0,0,0,0
17,1,0,0,0,1,0,0,778,745,33,3.89,1,0,0,0,0
18,1,0,0,1,0,0,0,768,740,34,3.98,5,1,0,0,1
18,1,0,1,0,0,0,0,785,759,34,4.0,5,0,0,0,0
18,0,0,1,0,0,0,0,781,760,34,3.93,4,0,0,0,0
18,1,1,1,0,0,0,0,789,762,33,3.63,4,0,0,0,0
18,1,0,0,1,0,0,0,798,769,34,3.68,2,0,1,0,1
18,0,0,0,0,0,1,0,775,741,35,3.86,3,0,0,0,1
19,0,0,0,1,0,0,0,793,768,34,3.63,4,0,0,0,1
18,0,0,0,1,0,0,0,766,766,33,4.0,2,0,0,0,0
18,0,0,0,1,0,0,0,771,766,33,3.77,2,0,0,0,1
18,0,0,0,0,0,1,0,767,751,34,3.7,3,0,0,0,0
18,1,0,0,0,0,1,0,754,759,35,3.83,3,0,0,0,1
18,0,0,0,1,0,0,0,791,746,34,4.0,1,1,0,0,0
18,1,0,0,1,0,0,0,787,762,34,3.79,3,1,0,0,1
19,0,1,0,1,0,0,0,754,758,35,4.0,2,1,0,0,1
18,1,1,0,0,0,0,1,798,767,35,3.85,5,0,0,0,1
18,1,0,0,0,1,0,0,783,742,34,3.74,5,0,1,0,0
18,0,0,0,1,0,0,0,740,749,33,4.0,3,0,0,0,1
18,0,0,0,0,0,0,1,745,762,34,3.98,1,0,0,0,0
18,0,0,1,0,0,0,0,775,744,35,4.0,5,0,0,0,0
18,1,0,1,0,0,0,0,774,749,33,4.0,2,0,0,0,1
18,1,0,1,0,0,0,0,775,750,33,4.0,2,0,0,0,1
18,0,0,0,0,0,0,1,766,756,33,3.82,3,0,0,0,0
18,1,0,1,0,0,0,0,757,755,33,3.74,4,0,0,0,0
18,1,0,0,1,0,0,0,780,766,33,4.0,2,0,0,0,0
18,0,0,0,0,0,1,0,788,767,34,3.91,1,0,0,0,1
18,0,1,0,1,0,0,0,754,760,34,3.99,2,0,0,0,1
18,0,1,0,1,0,0,0,755,744,35,3.8,2,0,0,0,1
18,0,1,0,0,1,0,0,781,767,33,3.8,2,0,0,0,0
18,0,0,0,0,0,0,1,773,768,34,4.0,5,0,0,0,0
18,1,0,1,0,0,0,0,771,754,34,3.92,3,0,0,0,1
18,1,0,0,0,1,0,0,749,750,35,3.89,3,0,0,0,0
18,1,0,0,0,1,0,0,775,757,34,3.85,3,0,0,0,0
18,0,0,0,1,0,0,0,750,756,34,4.0,2,0,0,0,0
18,0,1,0,1,0,0,0,787,760,34,3.94,1,0,0,0,0
18,0,0,1,0,0,0,0,763,741,34,3.77,4,0,0,0,1
18,1,0,1,0,0,0,0,766,741,34,4.0,5,0,0,0,1
18,1,0,0,0,1,0,0,760,759,34,4.0,3,0,0,0,1
18,0,1,0,1,0,0,0,766,757,35,3.82,3,0,0,0,0
18,0,0,0,1,0,0,0,750,752,34,3.97,5,0,1,1,1
17,1,0,1,0,0,0,0,742,746,33,3.9,3,0,0,0,0
18,1,0,0,1,0,0,0,741,757,35,3.93,5,1,0,0,0
18,1,0,1,0,0,0,0,740,758,33,3.96,4,0,0,0,0
18,1,0,0,1,0,0,0,788,752,34,3.81,3,0,0,0,0
18,1,0,0,1,0,0,0,771,750,35,3.87,5,0,1,0,1
18,0,0,0,1,0,0,0,780,742,34,3.78,1,0,0,0,0
18,0,1,0,1,0,0,0,774,761,35,4.0,3,0,0,0,0
18,0,0,1,0,0,0,0,781,759,33,3.89,4,0,0,0,0
18,1,0,0,1,0,0,0,764,748,34,4.0,4,0,0,0,0
18,1,0,0,1,0,0,0,744,753,33,3.82,5,0,0,0,1
18,0,0,0,1,0,0,0,752,764,35,3.93,3,1,0,0,0
18,1,1,0,0,0,1,0,776,760,34,4.0,5,0,0,0,1
18,1,0,1,0,0,0,0,749,751,34,3.85,4,1,0,0,0
18,0,0,1,0,0,0,0,764,742,33,4.0,1,0,0,0,0
18,1,1,0,0,0,1,0,756,744,33,3.88,2,0,0,0,1
18,0,0,0,1,0,0,0,757,763,34,4.0,2,0,0,0,0
18,0,0,1,0,0,0,0,791,745,34,3.96,2,0,0,0,1
18,0,0,0,0,1,0,0,798,758,33,4.0,3,0,0,0,1
18,0,0,0,0,1,0,0,754,750,35,3.98,4,0,0,0,0
18,1,0,0,1,0,0,0,760,742,34,3.76,4,0,0,0,1
17,1,0,0,0,0,1,0,765,768,33,4.0,0,0,0,0,0
18,1,0,0,1,0,0,0,758,769,35,3.86,1,0,0,0,0
18,1,0,1,0,0,0,0,775,762,34,4.0,0,0,0,0,0
18,1,0,1,0,0,0,0,776,743,33,3.97,1,0,0,0,0
18,1,0,1,0,0,0,0,781,758,35,3.86,3,0,0,0,1
18,0,0,0,0,1,0,0,740,768,35,3.86,1,0,0,0,0
17,0,0,1,0,0,0,0,762,769,35,4.0,0,0,1,0,1
18,0,0,0,0,1,0,0,742,740,34,3.98,5,0,0,0,0
18,1,0,0,0,1,0,0,773,744,35,3.88,0,0,0,0,1
18,1,1,0,0,0,0,1,753,760,33,4.0,2,0,0,0,1
18,0,0,0,0,0,0,1,785,758,35,3.93,3,0,0,0,0
19,1,0,0,1,0,0,0,767,740,34,3.85,2,0,0,0,0
18,0,0,0,1,0,0,0,754,757,34,3.88,2,0,0,0,0
18,1,0,0,1,0,0,0,744,752,34,4.0,4,0,1,1,1
18,1,0,1,0,0,0,0,764,740,34,3.89,1,0,0,0,1
17,1,0,0,1,0,0,0,763,762,34,3.93,2,0,0,0,0
18,1,0,1,0,0,0,0,771,768,34,4.0,2,1,0,0,0
18,1,0,0,0,1,0,0,755,763,34,4.0,1,1,0,0,0
18,0,0,0,0,0,0,1,761,764,34,4.0,0,0,0,0,0
18,1,0,0,1,0,0,0,768,750,34,4.0,1,1,0,0,0
19,1,0,0,1,0,0,0,758,745,34,4.0,5,0,0,0,1
18,0,0,0,1,0,0,0,780,757,35,3.72,5,0,0,0,1
19,1,0,1,0,0,0,0,774,752,33,3.98,3,0,0,0,0
18,0,0,1,0,0,0,0,795,751,34,3.77,5,0,0,0,1
18,0,0,0,0,0,1,0,755,749,33,4.0,4,0,0,0,0
18,0,0,0,0,0,0,1,772,755,34,3.97,3,0,0,0,1
18,1,0,0,1,0,0,0,781,753,33,4.0,2,0,0,0,0
18,0,0,0,1,0,0,0,768,749,34,3.91,1,0,0,0,0
18,1,1,0,0,1,0,0,796,763,34,4.0,3,0,0,0,1
18,1,0,0,1,0,0,0,766,747,35,3.69,1,0,0,0,0
18,0,1,0,0,0,0,1,755,759,34,3.72,2,0,0,0,0
18,1,1,0,0,0,0,1,768,745,33,4.0,2,0,0,0,0
18,1,0,0,1,0,0,0,768,767,33,4.0,1,0,0,0,0
18,1,0,1,0,0,0,0,788,745,35,4.0,4,0,0,0,0
18,0,1,0,1,0,0,0,786,768,35,3.78,1,0,0,0,1
17,0,0,0,0,1,0,0,779,745,35,4.0,3,0,0,0,0
18,0,0,1,0,0,0,0,755,745,34,4.0,3,0,0,0,0
18,0,0,0,1,0,0,0,793,758,34,4.0,3,0,0,0,0
18,0,0,0,1,0,0,0,745,750,34,4.0,1,0,0,0,1
18,1,1,1,0,0,0,0,762,746,34,4.0,2,0,0,0,0
18,0,0,0,1,0,0,0,768,741,34,3.85,2,0,0,0,0
18,0,0,1,0,0,0,0,769,748,34,3.79,5,0,0,0,0
18,0,0,0,0,0,0,1,799,756,34,3.78,3,0,0,0,0
18,1,0,0,1,0,0,0,782,751,34,4.0,3,0,0,0,0
18,1,1,1,0,0,0,0,784,745,35,3.86,4,0,0,0,0
18,1,0,0,0,1,0,0,770,762,34,3.98,5,0,0,0,0
18,0,0,0,1,0,0,0,765,749,35,4.0,1,1,0,0,1
18,0,0,0,1,0,0,0,797,743,35,3.93,2,0,0,0,0
18,1,0,0,0,0,0,1,742,760,34,4.0,0,0,0,0,0
18,1,0,0,1,0,0,0,774,743,33,4.0,2,1,0,0,0
18,0,0,0,0,0,0,1,751,741,33,3.98,2,1,0,0,0
18,1,0,0,1,0,0,0,755,769,34,3.97,4,0,0,0,0
18,0,0,0,1,0,0,0,793,741,33,4.0,3,1,0,0,0
18,0,0,0,0,1,0,0,797,761,34,3.68,1,0,0,0,0
18,1,0,0,1,0,0,0,796,752,35,4.0,4,0,0,0,1
18,1,0,0,0,0,0,1,745,769,34,3.98,4,0,0,0,0
18,0,0,0,1,0,0,0,790,751,35,4.0,4,0,0,0,1
18,1,0,0,1,0,0,0,780,760,34,3.9,5,0,1,0,0
18,1,0,1,0,0,0,0,753,756,33,4.0,1,0,0,0,0
19,1,0,0,1,0,0,0,748,741,34,3.93,3,0,0,0,0
18,1,0,1,0,0,0,0,745,749,35,3.75,2,0,0,0,0
18,1,0,0,0,1,0,0,794,754,33,4.0,1,0,0,0,0
18,1,0,0,0,1,0,0,741,748,34,4.0,4,0,0,0,0
18,0,0,0,1,0,0,0,768,767,34,3.49,2,0,0,0,1
18,1,1,1,0,0,0,0,780,769,34,3.75,5,0,0,0,0
18,1,1,1,0,0,0,0,792,741,34,3.83,2,0,0,0,0
18,0,0,0,1,0,0,0,772,747,35,3.86,5,1,0,0,0
18,0,0,0,1,0,0,0,782,754,34,4.0,4,0,0,0,0
18,1,0,0,1,0,0,0,752,758,35,4.0,5,0,0,0,0
18,0,0,0,0,0,0,1,789,763,35,3.8,3,0,0,0,0
18,1,0,0,1,0,0,0,771,759,34,3.98,0,1,0,0,0
18,0,0,0,1,0,0,0,770,752,34,3.82,0,0,0,1,1
18,1,0,1,0,0,0,0,792,760,33,3.97,2,0,1,0,0
18,1,0,1,0,0,0,0,747,753,34,4.0,3,1,0,0,0
18,1,0,0,0,0,0,1,783,750,34,3.99,4,0,0,0,0
18,0,0,1,0,0,0,0,799,740,35,3.99,4,0,0,0,1
18,0,1,0,0,0,0,1,774,767,34,4.0,2,0,0,0,0
18,1,0,0,1,0,0,0,786,754,33,4.0,4,0,0,0,1
18,0,0,0,1,0,0,0,768,750,34,4.0,5,0,0,0,0
18,0,0,1,0,0,0,0,762,741,33,4.0,5,0,0,0,1
18,1,0,0,1,0,0,0,782,762,33,3.71,5,0,0,0,0
18,0,0,0,0,0,0,1,761,741,34,3.88,0,0,0,0,1
18,1,0,0,0,1,0,0,782,749,34,3.95,2,0,1,0,0
18,1,0,1,0,0,0,0,743,747,34,3.99,3,0,0,0,0
18,0,0,0,0,0,0,1,748,740,33,3.99,2,0,0,0,1
18,1,0,1,0,0,0,0,786,747,33,3.97,4,0,0,0,1
18,0,0,0,1,0,0,0,767,757,34,3.93,2,1,0,0,0
18,0,0,0,1,0,0,0,758,763,34,4.0,4,0,0,0,1
18,0,0,1,0,0,0,0,777,766,35,4.0,4,0,1,0,0
18,1,0,0,0,1,0,0,769,758,33,3.93,2,0,0,0,1
18,1,0,1,0,0,0,0,797,763,34,3.93,2,0,0,0,0
18,1,0,0,0,0,0,1,788,752,35,3.73,0,0,0,0,0
18,1,0,1,0,0,0,0,799,765,35,3.77,4,0,1,1,1
19,1,0,0,1,0,0,0,778,740,34,4.0,1,0,0,0,1
18,0,0,0,0,0,1,0,782,764,35,4.0,5,0,1,0,1
18,1,1,0,1,0,0,0,792,741,34,4.0,2,0,0,0,0
18,1,0,0,0,1,0,0,797,749,34,3.83,4,0,0,0,1
18,0,0,0,0,1,0,0,748,755,35,3.89,2,0,0,0,0
18,1,0,0,0,0,1,0,798,754,34,4.0,0,1,0,0,0
18,1,0,0,0,1,0,0,763,757,33,4.0,2,0,0,0,0
18,0,0,0,0,1,0,0,790,766,34,3.75,0,1,0,0,1
18,1,0,0,1,0,0,0,752,748,33,3.92,0,0,0,0,0
18,1,0,1,0,0,0,0,783,754,34,3.73,5,0,0,0,1
18,0,0,0,1,0,0,0,752,753,35,3.85,3,0,0,0,0
18,0,0,1,0,0,0,0,760,742,33,3.86,2,0,0,0,0
18,1,0,0,0,1,0,0,788,751,34,3.77,3,0,0,0,0
18,1,0,0,1,0,0,0,760,743,33,3.86,4,0,0,0,1
18,1,0,0,1,0,0,0,785,761,34,3.96,4,0,0,0,0
18,0,0,0,0,1,0,0,777,757,33,3.85,2,1,0,0,0
18,1,1,0,1,0,0,0,758,757,33,3.9,5,0,0,0,1
18,1,0,0,1,0,0,0,770,747,33,4.0,3,0,0,0,1
18,0,1,1,0,0,0,0,747,750,33,4.0,1,0,0,0,1
17,1,0,0,0,0,0,1,798,745,33,4.0,5,0,0,0,0
18,1,1,0,0,1,0,0,782,742,34,3.99,2,0,0,0,0
